uic,unit,mcn,act_take_cd,ref_loc_use,ddsn,awp_fg,ref_symb,fail_part_fg,fail_cage,fail_part_no,mal_dscrptn_cd,ty_itm_ind,matl_index,repl_reqd_fg,ovrd_cgpn_fg,ti_crit_fg,ti_maf_fg,proj_cd,scnd_adv_cd,cannib_fg,actl_rcpt_dttm,fail_qty,xref_ind,iss_pri_dsg,ord_dttm,ti_mcn,reqd_cage,reqd_part_no,ovrd_reqd_cgpn_fg,end_itm_rep_fg,reord_xref_ind,ord_otcpn_fg
00246,AIMD NAS NORTH ISLAN,00JQ379,R,"A1-571QA-410-000, WP 006, PG 11, IT 2",4268BD03,N,C2,Y,92110,M39014-01-1357,295,C,H,Y,Y,N,N,BK1, ,N,2024-09-25 05:21:40.010000,1,2,06,2024-09-24 19:06:36.773000, ,92110,M39014-01-1357,Y,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ379,None,"A1-571QA-410-000, WP 006, PG 11, ITEM 2",4276BD03,N,C6,N,81349,M39014-01-1357,None,C, ,Y,N,N,N,BK1, ,N,2024-10-03 12:00:00,1,3,06,2024-10-02 17:10:30.490000, ,81349,M39014-01-1357,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ379,None,"A1-571QA-410-000,WP 006,PG 11, ITEM 2",4289BD0G,N,C2,N,81349,M39014-01-1357,None,C, ,Y,N,N,N,BK1, ,N,2024-10-16 16:59:00,1,4,06,2024-10-15 19:35:30.120000, ,81349,M39014-01-1357,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ379,None,"A1-571QA-410-000, WP 006, PG 11, IT 17",4296BD04,N,TRANS,N,26512,JAN2N2222A,None,C, ,Y,N,N,N,BK1, ,N,2024-10-23 11:37:00,1,5,06,2024-10-22 17:21:56.776000, ,26512,JAN2N2222A,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ379,None,"A1-571QA-410-000, WP 006, PG 11, IT 16",4296BD05,N,TRANS,N,1Y1F4,JAN2N2907A,None,C, ,Y,N,N,N,BK1, ,N,2024-10-23 11:37:00,1,6,06,2024-10-22 17:22:34.493000, ,1Y1F4,JAN2N2907A,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ379,None,"A1-571QA-410-000, WP 006, PG 11, IT 17",4298BD03,N,Q3,N,26512,JAN2N2222A,None,C, ,Y,N,N,N,BK1, ,N,2024-10-25 09:00:00,1,7,06,2024-10-24 21:46:06.916000, ,26512,JAN2N2222A,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ379,None,"A1-571QA-410-000, WP 006, PG 11, IT 16",4298BD04,N,Q4,N,1Y1F4,JAN2N2907A,None,C, ,Y,N,N,N,BK1, ,N,2024-10-24 22:30:00,1,8,06,2024-10-24 21:47:05.543000, ,1Y1F4,JAN2N2907A,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ379,None,"A1-571QA-410-000, WP 006, PG 11, IT 15",4298BD02,N,None,N,81349,JAN2N657,None,C, ,Y,Y,N,N,BK1, ,N,2024-10-30 06:30:00,1,9,06,2024-10-24 21:45:59.703000, ,81349,JAN2N657,Y,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ379,None,"A1-571QA-410-000, WP 006, PG 11, IT 32",4355BD08,N,TRNFRM,N,73030,749346,None,C, ,Y,N,N,N,BK1, ,N,2025-01-07 15:17:00,1,10,06,2024-12-20 08:30:14.276000, ,73030,749346,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ379,None,A1-571QA-410-000 WP 006 PG 4 ITM 10,5016BD04,N,SCREW,N,80205,NAS601-10P,None,C, ,Y,N,N,N,BK1, ,N,2025-01-16 13:00:00,1,11,06,2025-01-16 11:56:06.450000, ,80205,NAS601-10P,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ379,None,A1-571QA-410-000 WP 006 PG 4 ITM 12,5016BD05,N,NUT,N,80205,MS21042L06,None,C, ,Y,N,N,N,BK1, ,N,2025-01-16 13:00:00,1,12,06,2025-01-16 11:56:13.650000, ,80205,MS21042L06,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ3O8,R,DMC-NMH60-R-56-00-0050-000-663A-A,4256B310,N,WINDOW,Y,78286,70207-82801-103,020,C,H,Y,N,N,N,BK1, ,N,1900-01-01 00:00:00,1,2,06,2024-09-12 18:53:58.206000, ,78286,70207-82801-103,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ3O8, ,DMC-NMH60-R-56-00-0050-000-663A-A,5008B304,Y,SCREW,N,80205,MS27039DD0810,020,C,I,Y,N,N,N,BK1,2D,N,2025-01-16 11:55:00,1,3,06,2025-01-08 14:11:01.303000, ,80205,MS27039DD0810,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ3O8,R,DMC-NMH60-R-56-00-0050-000-663A-A,5008B30C,Y,WASHER,Y,80205,NAS1149DN832J,020,C,J,Y,N,N,N,BK1, ,N,2025-01-08 15:14:16.053000,1,4,06,2025-01-08 14:52:55.730000, ,80205,NAS1149DN832J,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ3O8,R,DMC-NMH60-R-56-00-0050-000-663A-A,5008B303,Y,NUT,Y,80205,MS21044D08,020,C,K,Y,N,N,N,BK1,2D,N,2025-01-08 14:44:08.043000,1,5,06,2025-01-08 14:09:56.523000, ,80205,MS21044D08,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ3O8,R,DMC-NMH60-R-56-00-0050-000-663A-A,5008B301,Y,VENT,Y,78286,70207-82801-104,020,C,L,Y,N,N,N,BK1, ,N,1900-01-01 00:00:00,1,6,06,2025-01-08 14:08:55.130000, ,78286,70207-82801-104,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ3O8,R,DMC-NMH60-R-56-00-0050-000-663A-A,5008B302,Y,GASKET,Y,78286,S1550-62177-000,020,C,M,Y,N,N,N,BK1, ,N,2025-01-08 14:44:03.106000,1,7,06,2025-01-08 14:09:18.356000, ,78286,S1550-62177-000,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ3O8,R,DMC-NMH60-R-56-00-0050-000-663A-A,5064B309,Y,VENT,Y,78359,CC3251F,020,C,N,Y,N,N,N,BK1, ,N,1900-01-01 00:00:00,1,8,06,2025-03-05 09:39:12.610000, ,78359,CC3251F,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ42I,R,A1-450QA-410-200 WP 5 PG 10 IT 6,4254BD02,N,A1,Y,59885,00524-0284-0002,374,C,H,Y,N,N,N,BK1, ,N,1900-01-01 00:00:00,1,2,06,2024-09-10 19:32:37.540000, ,59885,00524-0284-0002,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ42I,R,A1-450QA-410-200 WP 5 PG 10 IT 8,4254BD03,N,A3,Y,59885,00524-0288-0003,374,C,I,Y,N,N,N,BK1, ,N,2024-09-10 21:00:00,1,3,06,2024-09-10 19:32:42.260000, ,59885,00524-0288-0003,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ42I,R,A1-450QA-410-200 WP 5 PG 10 IT 10,4254BD04,N,A5,Y,59885,00524-0290-0001,374,C,J,Y,N,N,N,BK1, ,N,2024-09-10 21:00:00,1,4,06,2024-09-10 19:32:48.290000, ,59885,00524-0290-0001,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ42I,R,A1-450QA-410-200 WP 5 PG 10 IT 11,4254BD05,N,A6,Y,59885,00524-0292-0001,374,C,K,Y,N,N,N,BK1, ,N,2024-09-10 21:00:00,1,5,06,2024-09-10 19:32:53.126000, ,59885,00524-0292-0001,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ42I,R,A1-450QA-410-200 WP 5 PG 10 IT 6,4255BD07,N,A1,Y,59885,00524-0284-0002,374,C,L,Y,N,N,N,BK1, ,N,1900-01-01 00:00:00,1,6,06,2024-09-11 17:42:47.410000, ,59885,00524-0284-0002,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ42I,None,"A1-450QA-410-200, WP 500, PG10, #6, CCA A1",4304BD01,N,A1,N,59885,00524-0284-0002,None,C, ,Y,N,Y,V,BK1, ,N,2024-10-30 14:00:00,1,7,06,2024-10-30 10:37:21.156000,P9A2N5F,59885,00524-0284-0002,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ42I,None,A1-450QA-410-200 WP 005 PG 10 ITM 10,4362BD01,N,A5,N,59885,00524-0290-0001,None,C, ,Y,N,N,N,BK1, ,N,2024-12-27 13:00:00,1,8,06,2024-12-27 11:51:30.176000, ,59885,00524-0290-0001,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ6I2,R,A1-216RA-MMI-100 WP:006 PG:7 IT:14,4263BD0C,N,K709,Y,81349,M83536/26-002L,374,C,H,Y,Y,N,N,BK1, ,N,2024-09-20 04:58:15.436000,1,2,06,2024-09-19 18:06:25.110000, ,81349,M83536/26-002L,Y,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ6I2,R,A1-216RA-MMI-100 WP 6 PG 7 IT 14,4268BD04,N,K709,Y,81349,M83536/26-002L,374,C,I,Y,Y,N,N,BK1, ,N,2025-02-24 10:27:00,1,3,06,2024-09-24 19:07:05.140000, ,81349,M83536/26-002L,Y,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ8ZZ,R,DMC-NMH60-R-52-00-0010-000-941A-A,4292B304,Y,SCREW,N,96906,MS27039DD0810,020,C,H,Y,N,N,N,BK1, ,N,2024-10-28 09:00:00,1,2,06,2024-10-18 12:50:39.746000, ,96906,MS27039DD0810,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ8ZZ,R,DMC-NMH60-R-52-00-0010-000-941A-A,4292B305,Y,NUT,Y,96906,MS21044D08,020,C,I,Y,N,N,N,BK1, ,N,2024-10-18 14:14:13.513000,1,3,06,2024-10-18 12:50:40.593000, ,96906,MS21044D08,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ8ZZ,R,DMC-H60-R-52-00-0010-000-941A-A,4292B306,Y,WASHER,N,80205,NAS1149DN832J,020,C,J,Y,N,N,N,BK1, ,N,2024-10-18 19:47:33.303000,0,4,06,2024-10-18 12:50:47.780000, ,80205,NAS1149DN832J,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ8ZZ,R,DMC-NMH60-R-52-00-0010-000-941A-A,4292B301,Y,GASKET,N,78286,S1550-62177-000,020,C,K,Y,N,N,N,BK1, ,N,2024-10-18 14:03:36.523000,1,5,06,2024-10-18 12:50:35.776000, ,78286,S1550-62177-000,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ8ZZ,R,DMC-NMH60-R-52-00-0010-000-941A-A,4292B302,Y,SEAL,N,78286,70207-22202-122,020,C,L,Y,N,N,N,BK1, ,N,2024-10-18 14:02:33.063000,1,6,06,2024-10-18 12:50:37.076000, ,78286,70207-22202-122,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ8ZZ,R,DMC-NMH60-R-52-00-0010-000-941A-A,4292B303,Y,WINDOW,N,78286,70207-82801-103,020,C,M,Y,N,N,N,BK1, ,N,1900-01-01 00:00:00,1,7,06,2024-10-18 12:50:38.583000, ,78286,70207-82801-103,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ8ZZ,R,DMC-NMH60-R-52-00-0100-000-941A-A,4292B307,Y,VENT,N,78286,70207-82801-104,020,C,N,Y,N,N,N,BK1, ,N,1900-01-01 00:00:00,1,8,06,2024-10-18 12:50:51.216000, ,78286,70207-82801-104,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ8ZZ,R,DMC-NMH60-R-52-00-0100-000-941A-A,4292B308,Y,SEAL,N,78286,70207-22202-123,020,C,O,Y,N,N,N,BK0, ,N,2024-10-18 19:47:35.276000,1,9,06,2024-10-18 12:50:52.913000, ,78286,70207-22202-123,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ8ZZ,T,DMC-NMH60-R-52-00-0100-000-941-A ITEM#3,5028GW02,Y,SEAL,N,78286,70207-22202-122,814,C,P,Y,N,N,N,ZC8, ,N,2025-01-31 09:17:00,1,10,03,1900-01-01 00:00:00, ,78286,70207-22202-122,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ8ZZ,T,DMC-NMH60-R-52-00-0100-000-941-A,5028GW04,Y,SCREW,N,96906,MS27039DD0810,814,C,Q,Y,N,N,N,ZC8, ,N,2025-01-31 09:17:00,1,11,03,1900-01-01 00:00:00, ,96906,MS27039DD0810,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ8ZZ,T,DMC-NMH60-R-52-00-0100-000-941-A,5028GW07,Y,VENT,N,78286,70207-82801-104,814,C,R,Y,N,N,N,ZC8, ,N,1900-01-01 00:00:00,1,12,03,1900-01-01 00:00:00, ,78286,70207-82801-104,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQ8ZZ,R,DMC-NMH60-R-56-00-0050-000-663A-A,5064B30A,Y,VENT,Y,78359,CC3251F,020,C,S,Y,N,N,N,BK1, ,N,1900-01-01 00:00:00,1,13,06,2025-03-05 09:40:52.113000, ,78359,CC3251F,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQEDL,R,ORDER NSN: 9510-00-045-7391 STEEL 4340.,4345B301,Y,STEEL,Y,81349,MIL-S-5000,020,C,H,Y,N,N,N,BK1, ,Y,2025-01-29 09:09:15.473000,2,2,06,2024-12-10 09:14:29.416000, ,81349,MIL-S-5000,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQEDL,R,ORDER NSN: 9510-00-288-5437 4340 STEEL,4346B30L,Y,STEEL,Y,81349,MIL-S-5000,020,C,I,Y,N,N,N,BK1, ,N,2025-01-27 16:09:00,4,3,06,2024-12-11 13:50:56.446000, ,81349,MIL-S-5000,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQEDL,T,ORDER NSN: 9510-00-288-5437,5010B309,Y,STEEL,N,81349,MIL-S-5000,814,C,J,Y,N,N,N,BK1, ,N,2025-03-05 13:19:00,2,4,06,1900-01-01 00:00:00, ,81349,MIL-S-5000,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQEDL,T,ORDER NSN: 9510-00-045-7391 STEEL 4340.,4345B301,Y,STEEL,N,81349,MIL-S-5000,814,C,K,Y,N,N,N,BK1, ,N,2025-01-29 13:00:00,2,5,06,1900-01-01 00:00:00, ,81349,MIL-S-5000,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQEDL,R,ORDER NSN: 9510-00-288-5437,5066B30A,Y,METAL,Y,81349,MIL-S-5000,020,C, ,Y,N,N,N,BK1, ,N,1900-01-01 00:00:00,1,6,06,2025-03-07 13:27:19.863000, ,81349,MIL-S-5000,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQEDL,R,A1-412QA-110-000,5066B303,Y,BUSHING,N,96916,42341-146,020,C, ,Y,N,N,N,BK1, ,N,2025-03-07 14:47:46.523000,2,7,06,2025-03-07 13:26:38.833000, ,96916,42341-146,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQEDL,R,A1-412QA-110-000,5066B304,Y,BUHSING,N,96916,42341-141,020,C, ,Y,N,N,N,BK1, ,N,2025-03-07 14:47:49.946000,2,8,06,2025-03-07 13:26:47.023000, ,96916,42341-141,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQEDL,R,A1-412QA-110-000,5066B305,Y,BUSHING,N,96916,42341-140,020,C, ,Y,N,N,N,BK1, ,N,2025-03-07 14:48:13.693000,2,9,06,2025-03-07 13:26:49.493000, ,96916,42341-140,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQEDL,R,A1-412QA-110-000,5066B306,Y,WICK,N,54520,TYPE 2-6-SCY,020,C, ,Y,N,N,N,BK1, ,N,2025-03-07 14:13:34.186000,2,10,06,2025-03-07 13:26:51.183000, ,54520,TYPE 2-6-SCY,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQEDL,R,A1-412QA-110-000,5066B307,Y,SCREW,N,80205,MS27039-1-08,020,C, ,Y,N,N,N,BK1, ,N,2025-03-07 14:13:45.790000,4,11,06,2025-03-07 13:26:52.936000, ,80205,MS27039-1-08,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQEDL,R,A1-412QA-110-000,5066B308,Y,SCREW,N,80205,MS27039-1-07,020,C, ,Y,N,N,N,BK1, ,N,2025-03-07 14:14:23.360000,2,12,06,2025-03-07 13:26:54.500000, ,80205,MS27039-1-07,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQEDL,R,A1-412QA-110-000,5066B309,Y,NUT,N,80205,MS21044N3,020,C, ,Y,N,N,N,BK1, ,N,2025-03-07 15:02:10.150000,4,13,06,2025-03-07 13:26:56.760000, ,80205,MS21044N3,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQGBF,R,A1-H60BB-MIB-000,4318B305,Y,PILOT,Y,78286,70102-11008-101,020,C,H,Y,N,N,N,BK1, ,N,2024-11-13 14:25:00,1,2,06,2024-11-13 11:47:17.086000, ,78286,70102-11008-101,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQGBF,R,A1-H60BB-MIB-000,4318B307,Y,BEARING,Y,15860,ADU36-1,020,C,I,Y,N,N,N,BK1, ,N,1900-01-01 00:00:00,1,3,06,2024-11-13 11:47:19.670000, ,15860,ADU36-1,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQGBF,R,A1-H60BB-MIB-000,4318B306,Y,RING,Y,80756,RR-256S,020,C,J,Y,N,N,N,BK1, ,N,2024-11-20 06:45:00,1,4,06,2024-11-13 11:47:18.573000, ,80756,RR-256S,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQGBF,R,A1-H60BB-MIB-000,4318B308,Y,RING,Y,09257,S-11065-23-5,020,C,K,Y,N,N,N,BK1, ,N,2024-11-20 06:45:00,1,5,06,2024-11-13 11:47:22.650000, ,09257,S-11065-23-5,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQGBF,R,A1-H60BB-MIB-000,4318B309,Y,SCREW,Y,80205,NAS1189E3P8L,020,C,L,Y,N,N,N,BK1, ,N,2024-11-13 13:48:26.590000,8,6,06,2024-11-13 11:47:24.470000, ,80205,NAS1189E3P8L,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQJCS,R,AN-100QA-570-010 WP 06 PG 4 IT 32 RESISTOR,4341BD03,N,CREW HV,Y,81349,M22-05-00152FD,295,C,H,Y,N,N,N,BK1, ,N,2024-12-09 16:00:00,1,2,06,2024-12-06 14:34:20, ,81349,M22-05-00152FD,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQJCS,R,AN-100QA-570-010 WP006 PG 9 ITEM 9 SWITCH,4341BD04,N,SWITCH,Y,81579,405-4302,295,C,I,Y,N,N,N,BK1, ,N,1900-01-01 00:00:00,1,3,06,2024-12-06 14:37:52.723000, ,81579,405-4302,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQJCS,R,AN-100QA-570-010 WP 006 PG 9 IT#1 RESISTOR,4341BD05,N,CRW HV,Y,81579,971-0001,295,C,J,Y,N,N,N,BK1, ,N,2025-02-04 19:00:00,1,4,06,2024-12-06 14:38:05.540000, ,81579,971-0001,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQL2J,R,AE-460RA-MIB-000 WP 01200 PG 16 INDEX 50,5015GW0M,N,A5,Y,03640,227A545-4,956,R,H,Y,N,Y,T,ZC8, ,N,2025-01-15 22:30:00,1,2,03,2025-01-15 22:10:44.023000,P9A2V6S,03640,227A545-4,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQL2J,None,AE-460RA-MIB-000 WP 012 00 PG 14 INDEX 14,5021GW00,N,W52,N,03640,227A569-1,None,C, ,Y,N,N,N,ZC8, ,N,2025-01-28 18:00:00,1,3,03,2025-01-21 09:53:54.643000, ,03640,227A569-1,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQL2J,None,AE-460RA-MIB-000 WP 12 PG 8 IN 40,5066GW0F,N,W30 35,N,64023,1-3737-600-3204,None,C, ,Y,N,N,N,ZC8, ,N,1900-01-01 00:00:00,1,4,03,2025-03-07 12:38:06.193000, ,64023,1-3737-600-3204,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQL2J,None,AE-460RA-MIB-000 WP 12 PG 8 IN 40,5066GW0E,N,W36,N,64023,1-3737-600-3204,None,C, ,Y,N,N,N,ZC8, ,N,1900-01-01 00:00:00,1,5,03,2025-03-07 12:38:04.636000, ,64023,1-3737-600-3204,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQL2J,None,AE-460RA-MIB-000 WP 12 PG 7 IN 36,5066GW0D,N,W25,N,64023,1-3737-600-3212,None,C, ,Y,N,N,N,ZC8, ,N,1900-01-01 00:00:00,1,6,03,2025-03-07 12:38:02.633000, ,64023,1-3737-600-3212,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQL2J,None,AE-460RA-MIB-000 WP 12 PG 8 IN 38,5066GW0C,N,W 27 28,N,64023,1-3737-600-3208,None,C, ,Y,N,N,N,ZC8, ,N,1900-01-01 00:00:00,1,7,03,2025-03-07 12:38:01.500000, ,64023,1-3737-600-3208,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQL2J,None,AE-460RA-MIB-000 WP 12 PG 8 IN 30,5066GW0B,N,W29,N,64023,1-3737-600-3204,None,C, ,Y,N,N,N,ZC8, ,N,1900-01-01 00:00:00,1,8,03,2025-03-07 12:37:58.923000, ,64023,1-3737-600-3204,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQL2J,R,AE-460RA-MIB-000 WP 01200 PG 17 INDEX 49,5066GW0R,N,A4,Y,03640,232A310-2,956,R, ,Y,N,Y,T,ZC8, ,N,1900-01-01 00:00:00,1,9,03,2025-03-07 19:26:47.433000,P9A30Q8,03640,232A310-2,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQLS2,None,A1-860QA-MEB-000 WP00600 PG3 ITEM 4,4354B319,N,RETAIN,N,96906,MS28774-230,None,C, ,Y,N,N,N,BK1, ,N,2024-12-19 15:47:18.756000,1,2,06,2024-12-19 10:36:29.903000, ,96906,MS28774-230,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQLS2,None,A1-860QA-MEB-000 WP00600 PG3 ITEM 5,4354B31C,N,ORING,N,81349,M83461/1-230,None,C, ,Y,N,N,N,BK1, ,N,2024-12-19 15:47:32.270000,1,3,06,2024-12-19 10:36:33.693000, ,81349,M83461/1-230,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQLS2,None,A1-860QA-MEB-000 WP00600 PG3 ITEM 7,4354B31D,N,PACKING,N,96906,MS28778-2,None,C, ,Y,N,N,N,BK1, ,N,2024-12-19 15:22:06.640000,1,4,06,2024-12-19 10:36:35, ,96906,MS28778-2,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQLS2,None,A1-860QA-MEB-000 WP00600 PG3 ITEM 8,4354B31E,N,PLUG,N,81343,AS5169D02L,None,C, ,Y,N,N,N,BK1, ,N,2025-01-08 15:57:00,1,5,06,2024-12-19 10:36:35.820000, ,81343,AS5169D02L,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQLS2,None,A1-860QA-MEB-000 WP00600 PG3 ITEM 10,4354B31H,N,RETAIN,N,96906,MS28774-121,None,C, ,Y,N,N,N,BK1, ,N,2024-12-19 15:47:59.140000,1,6,06,2024-12-19 10:36:38.350000, ,96906,MS28774-121,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQLS2,None,A1-860QA-MEB-000 WP00600 PG3 ITEM 11,4354B31N,N,PACKING,N,81349,M83461/1-121,None,C, ,Y,N,N,N,BK1, ,N,2024-12-19 15:49:32.703000,1,7,06,2024-12-19 10:36:45.040000, ,81349,M83461/1-121,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQLS2,None,A1-860QA-MEB-000 WP00600 PG3 ITEM 14,4354B31P,N,RETAIN,N,96906,MS28774-211,None,C, ,Y,N,N,N,BK1, ,N,2024-12-19 15:50:02.270000,1,8,06,2024-12-19 10:36:46.563000, ,96906,MS28774-211,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQLS2,None,A1-860QA-MEB-000 WP00600 PG3 ITEM 15,4354B31Q,N,PACKING,N,81349,M83461/1-211,None,C, ,Y,N,N,N,BK1, ,N,2024-12-19 15:50:17.183000,1,9,06,2024-12-19 10:36:47.726000, ,81349,M83461/1-211,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQLS2,None,A1-860QA-MEB-000 WP00600 PG3 ITEM 17,4354B31R,N,RETAIN,N,96906,MS28774-011,None,C, ,Y,N,N,N,BK1, ,N,2024-12-19 15:50:31.926000,1,10,06,2024-12-19 10:36:48.493000, ,96906,MS28774-011,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQLS2,None,A1-860QA-MEB-000 WP00600 PG3 ITEM 18,4354B31S,N,ORING,N,81349,M83461/1-011,None,C, ,Y,N,N,N,BK1, ,N,2024-12-19 15:39:02.883000,1,11,06,2024-12-19 10:36:49.363000, ,81349,M83461/1-011,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQLS2,None,A1-860QA-MEB-000 WP00600 PG3 ITEM 20,4354B31T,N,RETAIN,N,96906,MS28774-110,None,C, ,Y,N,N,N,BK1, ,N,2024-12-19 16:09:11.486000,1,12,06,2024-12-19 10:36:50.126000, ,96906,MS28774-110,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQLS2,None,A1-860QA-MEB-000 WP00600 PG3 ITEM 21,4354B318,N,PACKING,N,81349,M83461/1-110,None,C, ,Y,N,N,N,BK1, ,N,2024-12-19 15:47:03.800000,1,13,06,2024-12-19 10:36:28.706000, ,81349,M83461/1-110,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQLS2,None,A1-860QA-MEB-000 WP00600 PG3 ITEM 23,4354B31A,N,PACKING,N,96906,MS28778-6,None,C, ,Y,N,N,N,BK1, ,N,2024-12-19 15:35:45.050000,1,14,06,2024-12-19 10:36:30.683000, ,96906,MS28778-6,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQLS2,None,A1-860QA-MEB-000 WP00600 PG3 ITEM 25,4354B31B,N,PACKING,N,96906,MS28778-2,None,C, ,Y,N,N,N,BK1, ,N,2024-12-19 15:21:59.686000,1,15,06,2024-12-19 10:36:31.473000, ,96906,MS28778-2,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQLS2,None,A1-860QA-MEB-000 WP00600 PG3 ITEM 36,4354B31F,N,PACKING,N,96906,MS28778-4,None,C, ,Y,N,N,N,BK1, ,N,2024-12-19 15:47:37.030000,1,16,06,2024-12-19 10:36:36.643000, ,96906,MS28778-4,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQLS2,None,A1-860QA-MEB-000 WP00600 PG3 ITEM 39,4354B31G,N,RING,N,09990,P951181,None,C, ,Y,N,N,N,BK1, ,N,2024-12-19 15:47:53.386000,1,17,06,2024-12-19 10:36:37.490000, ,09990,P951181,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQLS2,None,A1-860QA-MEB-000 WP00600 PG4 ITEM 40,4354B31J,N,RING,N,5E880,ED51101,None,C, ,Y,N,N,N,BK1, ,N,2024-12-19 15:48:02.996000,1,18,06,2024-12-19 10:36:39.273000, ,5E880,ED51101,N,N,0,N
00246,AIMD NAS NORTH ISLAN,00JQLS2,None,A1-860QA-MEB-000 WP00600 PG4 ITEM 41,4354B31K,N,SEAL,N,5E880,PM83957,None,C, ,Y,N,N,N,BK1, ,N,2024-12-19 16:01:45.090000,1,19,06,2024-12-19 10:36:40.096000, ,5E880,PM83957,N,N,0,N
